opponent,location,result,opening,moves,white_move_1,black_move_1,white_move_2,black_move_2,white_move_3,black_move_3,white_move_4,black_move_4,white_move_5,black_move_5,white_move_6,black_move_6,white_move_7,black_move_7,white_move_8,black_move_8,white_move_9,black_move_9,white_move_10,black_move_10
"Pavasovic,D",Istanbul TUR,0.5,"Petrov's Defense: Classical Attack, Chigorin Variation, Main Line",1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Nc6 7. O-O Be7 8. c4 Nb4 9. Be2 O-O 10. Nc3 Bf5 11. Ne5 c5 12. a3 cxd4 13. Nxe4 dxe4 14. axb4 f6 15. Nf3 d3 16. Bxd3 Qxd3 17. Qxd3 exd3 18. Bd2 Rfc8 19. b3 Bg6 20. Rfe1 Bf8 21. Nd4 a6 22. Kf1 Bd6 23. Ra5 Re8 24. Rxe8+ Rxe8 25. Rd5 Be5 26. Nf3 Be4 27. Rd7 Rf8 28. Nxe5 fxe5 29. Re7 Bc6 30. Rxe5 Re8 31. Rxe8+ Bxe8 32. f3 Kf7 33. Kf2 Ke6 34. Ke3 g5 35. Kxd3 Kf5 36. Kd4 g4 37. fxg4+ Kxg4 38. Ke3 Bc6 39. Kf2 h5 40. h3+,e4,e5,Nf3,Nf6,Nxe5,d6,Nf3,Nxe4,d4,d5,Bd3,Nc6,O-O,Be7,c4,Nb4,Be2,O-O,Nc3,Bf5
"Svidler,P",Tallinn EST,0.5,"Sicilian Defense: Scheveningen Variation, English Attack, with f3",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. f3 e6 7. Be3 b5 8. g4 Nfd7 9. Qd2 Nb6 10. Qf2 N8d7 11. a4 bxa4 12. Nxa4 Nxa4 13. Rxa4 Bb7 14. Nb3 Be7 15. h4 a5 16. h5 O-O 17. h6 g6 18. Qd2 d5 19. Be2 Qc7 20. Rxa5 dxe4 21. f4 Bf6 22. Rxa8 Rxa8 23. O-O Bxb2 24. Rd1 Nf6 25. Nc5 Nd5 26. Nxe4 Nxe3 27. Qxe3 Rd8 28. Rxd8+ Qxd8 29. Kf1 Qd4 30. Qxd4 Bxd4 31. Bf3 Ba6+ 32. Kg2 f5 33. Ng5 Bc4 34. Kg3 e5 35. gxf5 gxf5 36. fxe5 Bxe5+ 37. Kh4 Bf6 38. Kh5 Bf7+,e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,a6,f3,e6,Be3,b5,g4,Nfd7,Qd2,Nb6,Qf2,N8d7
"Miezis,N",Tallinn EST,1.0,"Sicilian Defense: Kan Variation, Modern Variation",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 a6 5. Bd3 Nc6 6. Nxc6 dxc6 7. O-O e5 8. Nd2 Nf6 9. Nc4 Qc7 10. a4 Bc5 11. Bg5 Be6 12. Bxf6 gxf6 13. Qf3 Ke7 14. c3 h5 15. Ne3 Rag8 16. h3 Rg5 17. Rfd1 Rhg8 18. Bf1 h4 19. b4 Ba7 20. Kh1 Qc8 21. Rd2 Rd8 22. Rxd8 Qxd8 23. Rd1 Qg8 24. Nd5+ cxd5 25. exd5 Qc8 26. dxe6 fxe6 27. Qe4 f5 28. Qxh4 Qg8 29. b5 axb5 30. Bxb5 Kf6 31. Rd7 e4 32. Rxb7 Bc5 33. Rc7 Bf8 34. f4 exf3 35. Qd4+ Kg6 36. Be8+,e4,c5,Nf3,e6,d4,cxd4,Nxd4,a6,Bd3,Nc6,Nxc6,dxc6,O-O,e5,Nd2,Nf6,Nc4,Qc7,a4,Bc5
"Timman,J",Tallinn EST,0.0,"Ruy Lopez: Morphy Defense, Modern Steinitz Defense",1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6 5. Bxc6+ bxc6 6. d4 exd4 7. Nxd4 c5 8. Nf3 Bb7 9. O-O Nf6 10. Nc3 Be7 11. Re1 O-O 12. Bg5 Re8 13. Qd3 h6 14. Bd2 Bf8 15. Rad1 Re6 16. Nd5 Nxd5 17. exd5 Rxe1+ 18. Rxe1 Qd7 19. c4 c6 20. dxc6 Qxc6 21. Qe2 a5 22. Bc3 a4 23. h3 Rd8 24. Nh4 d5 25. cxd5 Qxd5 26. Qg4 Qg5 27. Qxa4 Ra8 28. Qd7 Bd5 29. Re5 Qc1+ 30. Re1 Qg5 31. f4 Qd8 32. Qxd8 Rxd8 33. Rd1 c4 34. Nf5 Bc5+ 35. Kh2 f6 36. a3 Kf7 37. Bb4 Bb6 38. Nd6+ Ke6 39. f5+ Ke5 40. Re1+ Kd4 41. Re7 Kd3 42. Nb5 Be3 43. Nc3 Bd4 44. Rxg7 Be5+ 45. Kg1 Kc2 46. Rg6 Bf7 47. Rg7 Bg8 48. Rb7 Rd2 49. Ba5 Bd5 50. Rg7 Bd4+ 51. Kf1 Rf2+ 52. Ke1 Rxf5 53. Rd7 Bf2+ 54. Ke2 Bxg2 55. Nd1 Bf3+ 56. Kxf2 Bxd1+ 57. Ke1 Re5+ 58. Kf2 Rxa5 59. Rd4 Rc5 60. a4 Bh5 61. a5 Kxb2 62. a6 Kc3 63. Rd6 Ra5 64. Rxf6 Be8 65. Rxh6 Bb5 66. Rh5 Kb4,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,d6,Bxc6+,bxc6,d4,exd4,Nxd4,c5,Nf3,Bb7,O-O,Nf6,Nc3,Be7
"Ehlvest,J",Tallinn EST,0.0,"Sicilian Defense: Scheveningen Variation, Keres Attack",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. g4 h6 7. g5 hxg5 8. Bxg5 Nc6 9. Qd2 Qb6 10. Nb3 Ne5 11. Be2 Rh3 12. Be3 Rxe3 13. fxe3 Bd7 14. a4 a6 15. Qd4 Qc7 16. a5 Bc6 17. Rf1 Rc8 18. Nd2 Nfd7 19. b4 Be7 20. Ra3 Bf6 21. Kd1 Ng4 22. e5 Ngxe5 23. b5 axb5 24. Bxb5 d5 25. Qa4 Be7 26. Ra2 Ra8 27. Nb3 Nc4 28. Re1 Kf8 29. Bxc6 bxc6 30. Nd4 Ra6 31. Qb3 Nc5 32. Qb1 Qxh2 33. Nce2 Nxe3+ 34. Kc1 Nc4 35. Nf3 Qh6+ 36. Kd1 Bd6 37. Ned4 Ne4 38. Qb3 Ra8 39. a6 Rb8 40. a7 Rxb3 41. cxb3 Nb6 42. Ra6 Na8 43. Rxc6 Bc7 44. Nb5 Qf4 45. Rxe4 Qxf3+ 46. Kc1 Qf1+ 47. Kb2 Qxb5,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nf6,Nc3,d6,g4,h6,g5,hxg5,Bxg5,Nc6,Qd2,Qb6,Nb3,Ne5
"Karpov,An",Linares ESP,0.5,"Caro-Kann Defense: Karpov Variation, Modern Main Line",1. e4 c6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Nd7 5. Ng5 Ngf6 6. Bd3 e6 7. N1f3 Bd6 8. Qe2 h6 9. Ne4 Nxe4 10. Qxe4 Qc7 11. Qg4 Kf8 12. O-O c5 13. dxc5 Nxc5 14. Be3 Nxd3 15. cxd3 e5 16. Qe4 g6 17. Rac1 Qe7 18. Rfe1 Bf5 19. Qa4 Kg7 20. Nxe5 Bxe5 21. Bf4 Rhc8 22. Rxc8 Rxc8 23. Rxe5 Rc1+ 24. Bxc1 Qxe5 25. Be3 f6 26. Qb4 b6 27. h3 g5 28. Qa3 Qc7 29. b4 Qd7 30. Qc3,e4,c6,d4,d5,Nc3,dxe4,Nxe4,Nd7,Ng5,Ngf6,Bd3,e6,N1f3,Bd6,Qe2,h6,Ne4,Nxe4,Qxe4,Qc7
"Shirov,A",Linares ESP,1.0,"Sicilian Defense: Najdorf Variation, English Attack",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be3 e5 7. Nb3 Be6 8. f3 Nbd7 9. Qd2 b5 10. a4 b4 11. Nd5 Bxd5 12. exd5 Nb6 13. Bxb6 Qxb6 14. a5 Qb7 15. Bc4 g6 16. Ra4 Rb8 17. Nc1 h5 18. Nd3 Bh6 19. Qxb4 Qc7 20. Qa3 O-O 21. Nf2 Bc1 22. Nd3 Be3 23. Kd1 Rfc8 24. Re1 Bh6 25. c3 Rb5 26. Bxb5 axb5 27. Rb4 Nxd5 28. Rxb5 Qc4 29. Rxd5 Qxd5 30. Kc2 Ra8 31. a6 Qc6 32. Ra1 e4 33. Nb4 Qc4 34. Qa5 exf3 35. gxf3 Re8 36. Qd5 Re2+ 37. Kd1 Rd2+ 38. Qxd2 Bxd2 39. Kxd2 Qf4+ 40. Kc2 Qf5+ 41. Nd3 Qxf3 42. Ra5 Qa8 43. a7 d5 44. Nb4 d4 45. Nd5 dxc3 46. bxc3 Kg7 47. Kb3,e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,a6,Be3,e5,Nb3,Be6,f3,Nbd7,Qd2,b5,a4,b4
"Grischuk,A",Linares ESP,0.5,"Ruy Lopez: Closed, Chigorin Defense",1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 d6 8. c3 O-O 9. h3 Na5 10. Bc2 c5 11. d4 Bb7 12. Nbd2 cxd4 13. cxd4 exd4 14. Nxd4 Re8 15. b4 Nc6 16. Nxc6 Bxc6 17. Bb2 Nd7 18. Bb3 Bf6 19. Bxf6 Nxf6 20. Rc1 Rc8 21. Qf3 Bb7 22. Rxc8 Qxc8 23. Qf4 Qc7 24. f3 Qb6+ 25. Qe3 Qxe3+ 26. Rxe3 d5 27. e5 Nh5 28. Bc2 Rc8 29. Bf5 Rc1+ 30. Kf2 g6 31. Nb3 Rc4 32. Bd3 Rxb4 33. g3 Ng7 34. Re2 Bc8 35. Rc2 Bxh3 36. Rc6 Ra4 37. g4 h5 38. Nc5 Rxa2+ 39. Kg3 hxg4 40. fxg4 Ne6 41. Nxe6 fxe6 42. Bxg6 Kg7 43. Bh5 Bf1 44. Rxe6 b4 45. Rg6+ Kh8 46. Rb6 Bb5 47. g5 Ra1 48. g6 Rg1+ 49. Kf4 b3 50. Rb8+ Kg7 51. Rb7+ Kh8 52. Rb8+ Kg7 53. Rb7+ Kh8 54. Rb8+,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,Be7,Re1,b5,Bb3,d6,c3,O-O,h3,Na5,Bc2,c5
"Kasparov,G",Linares ESP,0.5,"Sicilian Defense: Scheveningen Variation, English Attack, with f3",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be3 e6 7. f3 b5 8. Qd2 Nbd7 9. O-O-O Bb7 10. g4 Nb6 11. Qf2 Nfd7 12. Bd3 Rc8 13. Nce2 Be7 14. h4 O-O 15. Kb1 Na4 16. g5 Ndc5 17. Ng3 Qc7 18. Nb3 d5 19. e5 Qxe5 20. Bd4 Qc7 21. f4 Ne4 22. Bxe4 dxe4 23. Rhe1 Bd6 24. Nh5 e5 25. c3 f6 26. gxf6 exd4 27. Nxd4 g6 28. f5 gxh5 29. Ne6 Nxc3+ 30. bxc3 Qxc3 31. Rxd6 Qb4+ 32. Ka1 Qc3+ 33. Kb1 Qb4+ 34. Ka1 Qc3+ 35. Kb1,e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,a6,Be3,e6,f3,b5,Qd2,Nbd7,O-O-O,Bb7,g4,Nb6
"Leko,P",Linares ESP,0.5,"Ruy Lopez: Classical Defense, Benelux Variation",1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. O-O Bc5 5. c3 O-O 6. d4 Bb6 7. dxe5 Nxe4 8. Qd5 Nc5 9. Re1 Ne7 10. Qd1 Ne6 11. Na3 Ng6 12. Bc4 Bc5 13. Nc2 c6 14. Ncd4 d5 15. Bd3 Nef4 16. Bc2 f6 17. e6 Re8 18. Bf5 Qd6 19. Qc2 Bxd4 20. Nxd4 Bxe6 21. Nxe6 Nxe6 22. Bxg6 hxg6 23. Qxg6 Re7 24. Bd2 Nf8 25. Qg4 Rae8 26. Rxe7 Rxe7 27. Re1 Rxe1+,e4,e5,Nf3,Nc6,Bb5,Nf6,O-O,Bc5,c3,O-O,d4,Bb6,dxe5,Nxe4,Qd5,Nc5,Re1,Ne7,Qd1,Ne6
"Svidler,P",Cannes FRA,1.0,"Sicilian Defense: Scheveningen Variation, English Attack, with f3",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be3 e6 7. f3 b5 8. g4 Nfd7 9. Qd2 Nb6 10. O-O-O N8d7 11. Qf2 Bb7 12. Bd3 Rc8 13. Nce2 Be7 14. h4 Nc5 15. Kb1 Qc7 16. Bg5 Nba4 17. Bxe7 Qxe7 18. g5 O-O 19. Ng3 f6 20. Nh5 Qf7 21. Ng3 d5 22. Qe1 Nxd3 23. cxd3 Nc5 24. Rg1 fxg5 25. hxg5 dxe4 26. dxe4 Rc7 27. g6 hxg6 28. Rh1 e5 29. Nc2 Ne6 30. Qg1 Qxf3 31. Qh2 Nf4 32. Nb4 Bxe4+ 33. Ka1 Nh5 34. Nxe4 Qxe4 35. Qd2 Nf4 36. Qd6 Rfc8 37. a3 a5 38. Nd5 Rb7 39. Ne7+ Rxe7 40. Qxe7 b4 41. Rhe1 Qf5 42. Rxe5 Qg4 43. Rd8+ Rxd8 44. Qxd8+ Kh7 45. Re8 g5 46. Rh8+ Kg6 47. Qd6+ Ne6 48. Re8 Kf6 49. Qe7+ Ke5 50. Qxg7+ Kd6 51. Qe7+ Ke5 52. axb4 axb4 53. Qg7+ Kd6 54. Qe7+ Ke5 55. Qc7+ Kf6 56. Qc1 b3 57. Ra8 Qe4 58. Qc3+ Kg6 59. Rg8+ Kf7 60. Rh8 Nd4 61. Qc7+ Kg6 62. Qh7+,e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,a6,Be3,e6,f3,b5,g4,Nfd7,Qd2,Nb6,O-O-O,N8d7
"Kasparov,G",Cannes FRA,0.0,"Sicilian Defense: Scheveningen Variation, English Attack, with f3",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be3 e6 7. f3 b5 8. g4 Nfd7 9. Qd2 Nb6 10. O-O-O N8d7 11. Qf2 Bb7 12. Bd3 Rc8 13. Nce2 Nc5 14. Kb1 Nba4 15. b3 Nxd3 16. cxd3 Nc5 17. Ng3 Be7 18. Qb2 b4 19. Nh5 Rg8 20. Ne2 g6 21. Nhf4 a5 22. d4 Nd7 23. d5 e5 24. Nd3 Ba6 25. Qd2 Bf6 26. Rc1 Bb5 27. g5 Bg7 28. Nb2 Ke7 29. f4 exf4 30. Bxf4 Qb6 31. Be3 Qa6 32. Nd4 Ne5 33. Rhd1 Bd7 34. Bf4 Rxc1+ 35. Rxc1 Rc8 36. Bxe5 Rxc1+ 37. Qxc1 Bxe5 38. Nc6+ Bxc6 39. dxc6 Qe2 40. c7 Bxb2 41. c8=Q Bxc1 42. Qb7+ Kf8 43. Kxc1 Qxh2 44. Qa8+ Kg7 45. Qxa5 Qf4+ 46. Kd1 Qxe4 47. Qd8 Qb1+ 48. Ke2 Qxa2+ 49. Kf1 Qa1+ 50. Kg2 Qe5,e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,a6,Be3,e6,f3,b5,g4,Nfd7,Qd2,Nb6,O-O-O,N8d7
"Bauer,Ch",Cannes FRA,1.0,Lion Defense,1. e4 d6 2. d4 Nf6 3. Nc3 Nbd7 4. Be3 e5 5. f3 c6 6. Qd2 Be7 7. O-O-O O-O 8. g4 b5 9. Kb1 Nb6 10. Qe1 b4 11. Nce2 Nc4 12. Bc1 d5 13. b3 Na3+ 14. Bxa3 bxa3 15. dxe5 Nd7 16. f4 Nc5 17. Bg2 Bxg4 18. exd5 cxd5 19. Bxd5 Rc8 20. h3 Bf5 21. Nc3 Qa5 22. Nge2 Na6 23. Be4 Bxe4 24. Nxe4 Qc7 25. c4 Bb4 26. Qg3 Qb7 27. Nf6+ Kh8 28. Rhg1 g6 29. Qh4 h5 30. Qg5 Kg7 31. Rd7 Rc7 32. Qxg6+,e4,d6,d4,Nf6,Nc3,Nbd7,Be3,e5,f3,c6,Qd2,Be7,O-O-O,O-O,g4,b5,Kb1,Nb6,Qe1,b4
"Adams,Mi",Cannes FRA,0.5,"Petrov's Defense: Classical Attack, Chigorin Variation, Main Line",1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Nc6 7. O-O Be7 8. c4 Nb4 9. Be2 O-O 10. Nc3 Bf5 11. a3 Nxc3 12. bxc3 Nc6 13. Re1 dxc4 14. Bxc4 Bd6 15. h3 Qd7 16. Ra2 Na5 17. Bd3 Rae8 18. Rae2 Rxe2 19. Qxe2 Bxd3 20. Qxd3 Re8 21. Rxe8+ Qxe8 22. c4 h6 23. c5 Bf8 24. Qc3 Nc6 25. Bf4 Qd7 26. Qc4 Ne7 27. Ne5 Qd5 28. Qa4 Nf5 29. Nf3 c6 30. Qxa7 Nxd4 31. Nxd4 Qxd4 32. Be3 Qd7 33. Qb8 f6 34. h4 Kf7 35. g3 h5 36. Kh2 Be7 37. Qf4 Bd8 38. Qc4+ Qe6 39. Qb4 Qd7 40. Qb3+ Kg6 41. Bf4 Be7 42. Be3 Bd8 43. a4 Bc7 44. Kg1 Bd8 45. Kf1 Be7 46. Ke2 Bd8 47. f3 Be7 48. Qb1+ Kf7 49. Qb3+ Kf8 50. Qb1 Kf7 51. Qb3+ Kf8 52. Qb1 Kf7 53. Qb3+,e4,e5,Nf3,Nf6,Nxe5,d6,Nf3,Nxe4,d4,d5,Bd3,Nc6,O-O,Be7,c4,Nb4,Be2,O-O,Nc3,Bf5
"Bareev,E",Cannes FRA,0.0,French Defense: Classical Variation,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 dxe4 5. Nxe4 Be7 6. Bxf6 Bxf6 7. Nf3 Nd7 8. Qe2 O-O 9. O-O-O b6 10. h4 Bb7 11. h5 c5 12. h6 g6 13. dxc5 Bxe4 14. Qxe4 Nxc5 15. Qb4 Qc7 16. Be2 b5 17. Kb1 a5 18. Qg4 Na4 19. Nd4 Rfc8 20. Rd2 Nxb2 21. Nxb5 Rab8 22. Kc1 Qe5 23. f4 Qc5 24. Qf3 Nc4 25. Bxc4 Qxc4 26. Nd6 Qxa2 27. Kd1 Qb1+ 28. Ke2 Qxh1,e4,e6,d4,d5,Nc3,Nf6,Bg5,dxe4,Nxe4,Be7,Bxf6,Bxf6,Nf3,Nd7,Qe2,O-O,O-O-O,b6,h4,Bb7
"Aronian,L",Ohrid MKD,1.0,"Ruy Lopez: Closed, Averbakh Variation",1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 d6 7. Bxc6+ bxc6 8. d4 exd4 9. Nxd4 Bd7 10. Nc3 O-O 11. Bf4 g6 12. h3 Nh5 13. Bh2 Ng7 14. Qd2 Ne6 15. Rad1 Bg5 16. f4 Bh4 17. Rf1 Nxd4 18. Qxd4 c5 19. Qd2 Bb5 20. Rf3 f5 21. Qd5+ Kh8 22. Nxb5 axb5 23. e5 Qe8 24. Bg3 Bxg3 25. Rxg3 Rd8 26. Re1 c6 27. Qf3 dxe5 28. Rxe5 Qd7 29. Kh2 c4 30. b3 cxb3 31. cxb3 Rfe8 32. Rxe8+ Rxe8 33. Qc3+ Kg8 34. Qd3 Qe6 35. a4 bxa4 36. bxa4 Qc8 37. a5 Qc7 38. Qd2 Re7 39. a6 Kg7 40. Rb3 Qa7 41. Qb2+ Kh6 42. Rb7 Qe3 43. Rxe7 Qxe7 44. Qb8,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,Be7,Re1,d6,Bxc6+,bxc6,d4,exd4,Nxd4,Bd7,Nc3,O-O
"Luther,T",Ohrid MKD,0.0,"French Defense: Steinitz Variation, Boleslavsky Variation",1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. e5 Nfd7 5. f4 c5 6. Nf3 Nc6 7. Be3 cxd4 8. Nxd4 Bc5 9. Qd2 O-O 10. O-O-O a6 11. Kb1 Nxd4 12. Bxd4 b5 13. Qe3 Qc7 14. Bd3 Bxd4 15. Qxd4 Bb7 16. Rhe1 Nc5 17. Ne2 Rac8 18. Qe3 Ne4 19. Nd4 Qe7 20. Nf3 Qb4 21. Ka1 Qe7 22. Ng5 d4 23. Qh3 Nxg5 24. fxg5 g6 25. Qg4 Rc5 26. h4 Qc7 27. Qf4 Bxg2 28. Qxd4 Bh3 29. c3 Rd8 30. Qf4 Bf5 31. Bxf5 Rxd1+ 32. Rxd1 gxf5 33. Rd6 Qb7 34. a3 Qe4 35. Qf2 Rd5 36. Rxd5 Qh1+ 37. Ka2 Qxd5+ 38. Ka1 Qd1+ 39. Ka2 Qd5+ 40. Ka1 Qxe5 41. Qb6 h5 42. gxh6 Qe1+ 43. Ka2 Qxh4 44. Qxa6 Qc4+ 45. Kb1 Kh7 46. Qb7 Kxh6 47. Qxf7 Kg5 48. Kc1 Kf4 49. Qg6 Qf1+ 50. Kd2 Qf2+ 51. Kd1 Qf1+ 52. Kd2 Qf2+ 53. Kd1 e5 54. Qh6+ Kf3 55. Qc6+ e4 56. Qxb5 f4 57. Qb7 Qf1+ 58. Kc2 Qd3+ 59. Kb3 Ke2 60. Qg7 f3 61. Qg4 Qb5+ 62. Kc2 Qd5 63. b4 Qa2+ 64. Kc1 Qxa3+ 65. Kc2 Qa2+ 66. Kc1 e3 67. Qh5 Qa1+ 68. Kc2 Qa2+ 69. Kc1 Qd2+ 70. Kb1 Qxc3 71. b5 Qb3+ 72. Kc1 Qc3+ 73. Kb1 Kd2 74. Qxf3 Qc2+ 75. Ka1 Qd1+,e4,e6,d4,d5,Nc3,Nf6,e5,Nfd7,f4,c5,Nf3,Nc6,Be3,cxd4,Nxd4,Bc5,Qd2,O-O,O-O-O,a6
"Bischoff,K",Ohrid MKD,1.0,"Sicilian Defense: Kan Variation, Modern Variation",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 a6 5. Bd3 Ne7 6. O-O Nbc6 7. c3 Ne5 8. f4 Nxd3 9. Qxd3 Qc7 10. Be3 Nc6 11. c4 b6 12. Nc3 Bb7 13. Nf3 Be7 14. Rac1 Rb8 15. Rfd1 Ba8 16. a3 f6 17. b4 Nd8 18. Na4 Nf7 19. c5 bxc5 20. Nxc5 Bxc5 21. Bxc5 Qb7 22. e5 f5 23. Rd2 Rg8 24. Rcd1 Rd8 25. Ng5 Nxg5 26. fxg5 Kf7 27. g6+ Kxg6 28. Qg3+ Kf7 29. Qg5 h6 30. Qh5+ g6 31. Qxh6 Rg7 32. Qg5 Qc8 33. Qxd8,e4,c5,Nf3,e6,d4,cxd4,Nxd4,a6,Bd3,Ne7,O-O,Nbc6,c3,Ne5,f4,Nxd3,Qxd3,Qc7,Be3,Nc6
"Delchev,A",Ohrid MKD,0.5,"Sicilian Defense: Taimanov Variation, Bastrikov Variation",1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 e6 5. Nc3 Qc7 6. g3 a6 7. Bg2 Nf6 8. O-O Nxd4 9. Qxd4 Bc5 10. Bf4 d6 11. Qd1 h6 12. Na4 e5 13. Nxc5 exf4 14. Nd3 fxg3 15. hxg3 O-O 16. Nf4 Bd7 17. c3 Rfe8 18. Qd4 Bc6 19. Rfe1 Qa5,e4,c5,Nf3,Nc6,d4,cxd4,Nxd4,e6,Nc3,Qc7,g3,a6,Bg2,Nf6,O-O,Nxd4,Qxd4,Bc5,Bf4,d6
"Asrian,K",Ohrid MKD,1.0,Caro-Kann Defense: Maróczy Variation,1. e4 c6 2. d4 d5 3. f3 e6 4. Nc3 Bb4 5. Bf4 Nf6 6. Qd3 b6 7. Ne2 O-O 8. O-O-O c5 9. a3 c4 10. Qe3 Be7 11. g4 Bb7 12. Ng3 dxe4 13. g5 Nd5 14. Nxd5 Qxd5 15. fxe4 Qb5 16. d5 Nd7 17. Qc3 Rfc8 18. Nh5 Bf8 19. Bd6 e5 20. Bxf8 Rxf8 21. Bh3 Rfe8 22. Rhg1 Nf8 23. Rdf1 Ng6 24. Bf5 Qc5 25. Qf3 Rf8 26. c3 Rad8 27. Qg3 Bc8 28. Qh3 Kh8 29. Rg4 Bxf5 30. Rxf5 Kg8 31. Kb1 Rfe8 32. Rg3 Qd6 33. Nxg7 Nf4 34. Nxe8 Rxe8 35. Qh6 Qd7 36. Rg1 Nxd5 37. g6 Nxc3+ 38. bxc3 Qd3+ 39. Kb2,e4,c6,d4,d5,f3,e6,Nc3,Bb4,Bf4,Nf6,Qd3,b6,Ne2,O-O,O-O-O,c5,a3,c4,Qe3,Be7
"Tiviakov,S",Ohrid MKD,1.0,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,1. e4 c5 2. Nf3 Nc6 3. Bb5 d6 4. c3 Nf6 5. Qe2 Bd7 6. d4 cxd4 7. cxd4 a6 8. Bxc6 Bxc6 9. d5 Bd7 10. Nc3 g6 11. O-O Bg7 12. Be3 O-O 13. Bd4 Bg4 14. h3 Bxf3 15. Qxf3 Rc8 16. Rac1 b5 17. Qe3 Qd7 18. Ne2 e6 19. dxe6 Qxe6 20. f3 Rxc1 21. Rxc1 Qxa2 22. Rc6 Rd8 23. Qc3 Ne8 24. Bxg7 Nxg7 25. Nf4 Ne6 26. Qf6 Re8 27. Nd5 a5 28. Rxd6 Qc4 29. Rd7 Qc5+ 30. Kh2,e4,c5,Nf3,Nc6,Bb5,d6,c3,Nf6,Qe2,Bd7,d4,cxd4,cxd4,a6,Bxc6,Bxc6,d5,Bd7,Nc3,g6
"Van Wely,L",Ohrid MKD,0.5,"French Defense: Rubinstein Variation, Blackburne Defense",1. e4 e6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Nd7 5. Nf3 Ngf6 6. Bg5 h6 7. Nxf6+ Nxf6 8. Be3 Bd6 9. Bd3 a6 10. Qe2 b6 11. Ne5 Bb7 12. O-O-O Nd5 13. Be4 Qf6 14. Bf3 Nf4 15. Bxf4,e4,e6,d4,d5,Nc3,dxe4,Nxe4,Nd7,Nf3,Ngf6,Bg5,h6,Nxf6+,Nxf6,Be3,Bd6,Bd3,a6,Qe2,b6
"Azmaiparashvili,Z",Ohrid MKD,0.5,Ruy Lopez: Fianchetto Defense,1. e4 e5 2. Nf3 Nc6 3. Bb5 g6 4. O-O Bg7 5. c3 a6 6. Ba4 d6 7. d4 Bd7 8. Be3 Nf6 9. Nbd2 O-O 10. Re1 Qe8 11. Bxc6 Bxc6 12. dxe5 Nxe4 13. Nxe4 Bxe4 14. exd6 cxd6 15. Ng5 Bf5 16. Qxd6 Qb5 17. Qb6 Qxb6 18. Bxb6 Rac8 19. Rad1 Rfe8 20. h3 Rxe1+ 21. Rxe1 Rc6 22. Re8+ Bf8 23. Bd4 Rc8 24. Re1 Bd7 25. f3 Rc6 26. Kf2 f6 27. Ne4 Kf7 28. g4 Be7 29. Nd2 f5 30. Kg3 Re6 31. Rxe6 Bxe6 32. b3 Bd6+ 33. Kf2 h5 34. gxh5 gxh5 35. c4 Bb4 36. Nb1 f4 37. a3 Bf5 38. axb4 Bxb1 39. Be5 Ba2 40. Bxf4 Bxb3 41. c5 Ke6 42. Ke3,e4,e5,Nf3,Nc6,Bb5,g6,O-O,Bg7,c3,a6,Ba4,d6,d4,Bd7,Be3,Nf6,Nbd2,O-O,Re1,Qe8
